label,artist,name,split
Pop Art,aldo mondino,aldo-mondino_bela-balans-1965.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_baked-potato-1962(1).jpg,query
Pop Art,billy apple,billy-apple_the-ship-brighton-beach-sussex-england-1963.jpg,database
Pop Art,philippe halsman,philippe-halsman_andy-warhol.jpg,database
Pop Art,red grooms,red-grooms_looking-along-broadway-towards-grace-church-1981.jpg,query
Pop Art,andy warhol,andy-warhol_mao-2.jpg,query
Pop Art,antonio palolo,antonio-palolo_jardim-das-del-cias-1970.jpg,database
Pop Art,gerard fromanger,gerard-fromanger_bleu-azural.jpg,database
Pop Art,patrick caulfield,patrick-caulfield_interior-morning-1971.jpg,database
Pop Art,keith haring,keith-haring_boys-club-mural-1987.jpg,database
Pop Art,mario schifano,mario-schifano_the-exact-time-1973.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_explosion-i-1965(1).jpg,database
Pop Art,lourdes castro,lourdes-castro_ananas-tropical-1970.jpg,database
Pop Art,jose de guimaraes,jose-de-guimaraes_domadora-de-crocodilos.jpg,query
Pop Art,burhan dogancay,burhan-dogancay_bonjour-marilyn-2009.jpg,database
Pop Art,may wilson,may-wilson_untitled-black-license-plate.jpg,query
Pop Art,jim dine,jim-dine_confetti-heart-1985.jpg,database
Pop Art,andy warhol,andy-warhol_carter-burden-brown.jpg,query
Pop Art,mario schifano,mario-schifano_untitled-1990.jpg,database
Pop Art,andy warhol,andy-warhol_elvis.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_cape-cod-still-life-1972(1).jpg,database
Pop Art,red grooms,red-grooms_untitled.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_sky-cycles-1982.jpg,database
Pop Art,leroy neiman,leroy-neiman_hunt-field-1967.jpg,query
Pop Art,patrick caulfield,patrick-caulfield_two-whiting-1972.jpg,database
Pop Art,robert silvers,robert-silvers_charles-darwin.jpg,database
Pop Art,peter blake,peter-blake_the-toy-shop-1962.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_glass-iv-1977(1).jpg,database
Pop Art,jose de guimaraes,jose-de-guimaraes_retrato-de-cam-es-1981.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_girl-with-ball-1961(1).jpg,database
Pop Art,andy warhol,andy-warhol_gabrielle-navarra-1979.jpg,database
Pop Art,leroy neiman,leroy-neiman_jockey-1960.jpg,database
Pop Art,erro,erro_otto-e-mezzo-1970.jpg,database
Pop Art,gerard fromanger,gerard-fromanger_drapeau-fran-aise-le-rouge-1968.jpg,database
Pop Art,andy warhol,andy-warhol_marlon-brando.jpg,database
Pop Art,tano festa,tano-festa_finestra-blu-1972.jpg,database
Pop Art,erro,erro_baby-rockefeller-1963.jpg,database
Pop Art,allan d'arcangelo,allan-d'arcangelo_mr-and-mrs-moby-dick.jpg,database
Pop Art,peter blake,peter-blake_studio-tack-board-1972.jpg,database
Pop Art,patrick procktor,patrick-procktor_sadie-and-prudence-from-invitation-to-a-voyage-portfolio-of-5-aquatints-1969.jpg,database
Pop Art,patrick procktor,patrick-procktor_lillies.jpg,query
Pop Art,walter battiss,walter-battiss_orgy-3.jpg,database
Pop Art,mario schifano,mario-schifano_untitled-glasses-1973.jpg,database
Pop Art,andy warhol,andy-warhol_red-lenin.jpg,query
Pop Art,yayoi kusama,yayoi-kusama_ready-to-blossom-in-the-morning-1989.jpg,database
Pop Art,andy warhol,andy-warhol_untitled-1980.jpg,database
Pop Art,andy warhol,andy-warhol_muhammad-ali.jpg,database
Pop Art,claudio tozzi,claudio-tozzi_desta-vez-eu-consigo-fugir-1967.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_joan-d-arc.jpg,database
Pop Art,erro,erro_pop-queen-1967.jpg,query
Pop Art,robert indiana,robert-indiana_heliotherapy-love-1995.jpg,database
Pop Art,patrick procktor,patrick-procktor_mount-abu-rowli-mountains-rajastan-from-the-india-mother-suite-of-7-aquatints-1970.jpg,database
Pop Art,r. b. kitaj,r.-b.-kitaj_the-autumn-of-central-paris.jpg,database
Pop Art,evelyne axell,evelyne-axell_marine-1971.jpg,database
Pop Art,eduardo paolozzi,eduardo-paolozzi_real-gold-1950.jpg,database
Pop Art,burhan dogancay,burhan-dogancay_face-with-chain-in-nyc-2009.jpg,database
Pop Art,billy apple,billy-apple_red-apple-1996.jpg,database
Pop Art,robert indiana,robert-indiana_sex-anyone-1964.jpg,database
Pop Art,erro,erro_hommage-l-ger-1985.jpg,database
Pop Art,andy warhol,andy-warhol_orange-disaster.jpg,database
Pop Art,andy warhol,andy-warhol_flowers-4.jpg,database
Pop Art,robert silvers,robert-silvers_not-detected-275030.jpg,database
Pop Art,burhan dogancay,burhan-dogancay_olympic-rings-1990.jpg,query
Pop Art,andy warhol,andy-warhol_beethoven.jpg,query
Pop Art,jo baer,jo-baer_glass-slippers-1960.jpg,database
Pop Art,andy warhol,andy-warhol_james-dean.jpg,database
Pop Art,edward ruscha,edward-ruscha_dublin-1960.jpg,database
Pop Art,aldo mondino,aldo-mondino_cad-eva-americana-1966.jpg,database
Pop Art,keith haring,keith-haring_andy-mouse-1986(1).jpg,database
Pop Art,yayoi kusama,yayoi-kusama_shoes-1985.jpg,database
Pop Art,richard hamilton,richard-hamilton_i-m-dreaming-of-a-white-christmas-1967.jpg,database
Pop Art,red grooms,red-grooms_ruckus-taxi-1986.jpg,database
Pop Art,martial raysse,martial-raysse_verte-1963.jpg,database
Pop Art,richard hamilton,richard-hamilton_derek-jarman-1997.jpg,database
Pop Art,radi nedelchev,radi-nedelchev_balloons-2004.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_look-mickey-1961(1).jpg,database
Pop Art,gerard fromanger,gerard-fromanger_michel-foucault-1976.jpg,database
Pop Art,gianfranco baruchello,gianfranco-baruchello_je-donne-ma-langue-au-chat-2009.jpg,database
Pop Art,valerio adami,valerio-adami_the-moon-s-kiss-1979.jpg,query
Pop Art,patrick caulfield,patrick-caulfield_still-life-with-dagger-1963.jpg,query
Pop Art,peter phillips,peter-phillips_impeller-1972.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_interior-with-water-lilies-1991(1).jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_still-life-with-crystal-bowl-1973.jpg,database
Pop Art,howard finster,howard-finster_leonardo-da-vinci-1991.jpg,database
Pop Art,andy warhol,andy-warhol_campbell-s-soup-can-onion.jpg,database
Pop Art,richard hamilton,richard-hamilton_four-self-portraits-05-3-81-1990.jpg,database
Pop Art,andy warhol,andy-warhol_kimiko.jpg,database
Pop Art,gerard fromanger,gerard-fromanger_bastille-flux-2007.jpg,database
Pop Art,walter battiss,walter-battiss_banana-boy.jpg,query
Pop Art,robert indiana,robert-indiana_hope-red-blue-2009.jpg,database
Pop Art,patrick procktor,patrick-procktor_jimi-hendrix.jpg,database
Pop Art,marjorie strider,marjorie-strider_painted-collage-2010.jpg,query
Pop Art,andy warhol,andy-warhol_dollar-sign-1.jpg,query
Pop Art,leroy neiman,leroy-neiman_frank-sinatra-duets-1994.jpg,database
Pop Art,mario schifano,mario-schifano_segni-di-energia.jpg,database
Pop Art,peter blake,peter-blake_the-meeting-or-have-a-nice-day-mr-hockney-1983.jpg,database
Pop Art,peter max,peter-max_toulouse-lautrec-1966.jpg,database
Pop Art,richard hamilton,richard-hamilton_chiara-chair-2004.jpg,database
Pop Art,walter battiss,walter-battiss_multi-legged-man.jpg,database
Pop Art,edward ruscha,edward-ruscha_residential-rooftops-series-1.jpg,query
Pop Art,andy warhol,andy-warhol_work-boots-1986.jpg,database
Pop Art,burhan dogancay,burhan-dogancay_walls-v-5-1969.jpg,database
Pop Art,richard hamilton,richard-hamilton_a-dedicated-follower-of-fashion-1980.jpg,database
Pop Art,brett whiteley,brett-whiteley_opera-house-1982.jpg,database
Pop Art,sa nogueira,sa-nogueira_cinema-ii-1972.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_hot-dog-1964.jpg,query
Pop Art,billy apple,billy-apple_the-presidential-suite-jfk-1964.jpg,database
Pop Art,andy warhol,andy-warhol_mao-3.jpg,database
Pop Art,andy warhol,andy-warhol_pia-zadora-1980.jpg,database
Pop Art,peter max,peter-max_the-visionaries-at-the-east-hampton-gallery-1967.jpg,database
Pop Art,robert silvers,robert-silvers_mona-lisa-remastered-2.jpg,database
Pop Art,jose de guimaraes,jose-de-guimaraes_untitled-1.jpg,database
Pop Art,walter battiss,walter-battiss_birth-of-a-new-nation.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_not-detected-272390.jpg,database
Pop Art,marjorie strider,marjorie-strider_ooze-1973.jpg,database
Pop Art,gianfranco baruchello,gianfranco-baruchello_hebdomeros-e-l-architetto-1988.jpg,database
Pop Art,walter battiss,walter-battiss_le-d-jeuner.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_not-detected-272404.jpg,database
Pop Art,andy warhol,andy-warhol_rebel-without-a-cause-james-dean.jpg,query
Pop Art,robert indiana,robert-indiana_summer-i-hope-wall-rainbow-roll-1-2010.jpg,database
Pop Art,george segal,george-segal_portrait-of-sidney-janis-with-mondrian-painting-1967.jpg,database
Pop Art,claes oldenburg,claes-oldenburg_geometric-mouse-scale-a-1975.jpg,database
Pop Art,edward ruscha,edward-ruscha_ripe.jpg,database
Pop Art,patrick procktor,patrick-procktor_myxomatosis-self-portrait-in-a-mirror-1977.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_curtains-1962(1).jpg,database
Pop Art,allen jones,allen-jones_diva.jpg,database
Pop Art,andy warhol,andy-warhol_robert-mapplethorpe.jpg,database
Pop Art,keith haring,keith-haring_andy-mouse-1985.jpg,database
Pop Art,gianfranco baruchello,gianfranco-baruchello_la-mancanza-di-geometria-e-come-una-sporcizia-1979.jpg,query
Pop Art,andy warhol,andy-warhol_sigmund-freud.jpg,database
Pop Art,peter blake,peter-blake_self-portrait-with-badges-1961.jpg,query
Pop Art,allen jones,allen-jones_table-1969.jpg,database
Pop Art,tano festa,tano-festa_omaggio-a-francis-bacon-1981.jpg,database
Pop Art,billy apple,billy-apple_the-presidential-suite-the-mighty-landslide-1964.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_250-images-of-laser-recreations-of-the-buddhas-of-bamiyan.jpg,query
Pop Art,robert indiana,robert-indiana_wall-two-stone-1990.jpg,database
Pop Art,martial raysse,martial-raysse_nissa-bella-1964.jpg,database
Pop Art,tano festa,tano-festa_bicromia-del-cielo.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_spray-1962.jpg,database
Pop Art,claes oldenburg,claes-oldenburg_typewriter-eraser-scale-x-collaboration-with-van-bruggen-1999.jpg,query
Pop Art,hiro yamagata,hiro-yamagata_centieme-anniversaire-1980.jpg,database
Pop Art,erro,erro_the-battle-of-saporro-1976.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_mirror-4-1970-3.jpg,query
Pop Art,billy apple,billy-apple_untitled-diptych-2011.jpg,query
Pop Art,martial raysse,martial-raysse_blue-france-1962.jpg,query
Pop Art,andy warhol,andy-warhol_ingrid-bergman-as-herself.jpg,database
Pop Art,sa nogueira,sa-nogueira_tape-aria-muro-1973.jpg,database
Pop Art,burhan dogancay,burhan-dogancay_wool-madonna-1990.jpg,database
Pop Art,walter battiss,walter-battiss_man-with-cat.jpg,database
Pop Art,andy warhol,andy-warhol_spam.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_reflections-on-the-artist-s-studio-1989(1).jpg,database
Pop Art,peter blake,peter-blake_illustration-to-the-cover-of-face-dances-1981.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_summer-museum-1988.jpg,database
Pop Art,andy warhol,andy-warhol_botticelli-dettaglio.jpg,query
Pop Art,rene bertholo,rene-bertholo_arc-en-ciel-1971.jpg,database
Pop Art,derek boshier,derek-boshier_untitled-head-top-right-toothpaste-toothbrush-pyramid-271-a-g-1962.jpg,query
Pop Art,roy lichtenstein,roy-lichtenstein_stepping-out-1978.jpg,database
Pop Art,andy warhol,andy-warhol_jackie.jpg,database
Pop Art,marjorie strider,marjorie-strider_monokini.jpg,database
Pop Art,keith haring,keith-haring_untitled-1982.jpg,database
Pop Art,aldo mondino,aldo-mondino_dans-des-jarres.jpg,database
Pop Art,leroy neiman,leroy-neiman_in-the-pocket-1988.jpg,database
Pop Art,alex hay,alex-hay_raw-wood-2003.jpg,database
Pop Art,edward ruscha,edward-ruscha_enco-conway-texas-from-five-views-from-the-panhandle-series.jpg,database
Pop Art,jim dine,jim-dine_throat-1965.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_vacance-1980.jpg,database
Pop Art,andy warhol,andy-warhol_skull.jpg,database
Pop Art,gianfranco baruchello,gianfranco-baruchello_rien-ne-va-plus-1966.jpg,database
Pop Art,yayoi kusama,yayoi-kusama_flowers-1983.jpg,query
Pop Art,hiro yamagata,hiro-yamagata_not-detected-272426.jpg,database
Pop Art,derek boshier,derek-boshier_the-identi-kit-man-1962.jpg,database
Pop Art,ralph goings,ralph-goings_untitled.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_not-detected-272396.jpg,database
Pop Art,andy warhol,andy-warhol_arnold-schwarzenegger-1977.jpg,database
Pop Art,marjorie strider,marjorie-strider_splashed-2010.jpg,database
Pop Art,red grooms,red-grooms_elvis-1987.jpg,database
Pop Art,roy lichtenstein,roy-lichtenstein_hopeless-1963.jpg,query
Pop Art,patrick procktor,patrick-procktor_john-in-wales-1979.jpg,database
Pop Art,marjorie strider,marjorie-strider_descending-2010.jpg,database
Pop Art,howard finster,howard-finster_flag-1991.jpg,query
Pop Art,yayoi kusama,yayoi-kusama_dandelions-1985.jpg,database
Pop Art,peter blake,peter-blake_tuesday-1961.jpg,database
Pop Art,burhan dogancay,burhan-dogancay_eye-opener-2009.jpg,database
Pop Art,gerard fromanger,gerard-fromanger_le-rouge-et-le-noir-dans-le-prince-de-hombourg-1965.jpg,database
Pop Art,robert silvers,robert-silvers_guernica-photomosaic-mounted-on-aluminum.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_father-and-sons-1987.jpg,database
Pop Art,peter max,peter-max_four-seasons-spring.jpg,database
Pop Art,patrick procktor,patrick-procktor_peter-anguillara-1967.jpg,database
Pop Art,george segal,george-segal_woman-on-a-bench-1998.jpg,database
Pop Art,patrick procktor,patrick-procktor_favourite-s-courtyard.jpg,database
Pop Art,walter battiss,walter-battiss_umpundulu-birds.jpg,database
Pop Art,erro,erro_the-terrorist-1985.jpg,database
Pop Art,edward ruscha,edward-ruscha_hollywood-1969.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_snowy-night-swing-1990.jpg,query
Pop Art,george segal,george-segal_the-costume-party-1972.jpg,query
Pop Art,andy warhol,andy-warhol_the-last-supper-1986.jpg,query
Pop Art,claes oldenburg,claes-oldenburg_floor-cake-1962.jpg,database
Pop Art,andy warhol,andy-warhol_retro-soup.jpg,database
Pop Art,robert indiana,robert-indiana_robert-indiana-new-art-stable-new-york-1964.jpg,database
Pop Art,rosalyn drexler,rosalyn-drexler_love-and-violence-1963.jpg,database
Pop Art,nicholas krushenick,nicholas-krushenick_flying-circus-1965.jpg,database
Pop Art,arman,arman_madison-avenue-1962.jpg,database
Pop Art,valerio adami,valerio-adami_blue-danube-1984.jpg,database
Pop Art,jose de guimaraes,jose-de-guimaraes_pesca-submarina-1980.jpg,database
Pop Art,red grooms,red-grooms_dali-salad-ii-1980.jpg,database
Pop Art,peter phillips,peter-phillips_untitled-1965.jpg,database
Pop Art,andy warhol,andy-warhol_fairy-and-christmas-ornaments-1955.jpg,database
Pop Art,yayoi kusama,yayoi-kusama_still-life-of-candlestick-1978.jpg,database
Pop Art,richard hamilton,richard-hamilton_swingeing-london-67-1968.jpg,database
Pop Art,andy warhol,andy-warhol_com.jpg,database
Pop Art,martial raysse,martial-raysse_the-beautiful-mauve-1962.jpg,database
Pop Art,hiro yamagata,hiro-yamagata_miss-paris-1980.jpg,database
Pop Art,gianfranco baruchello,gianfranco-baruchello_trasgressione-navale-1-1975.jpg,database
Pop Art,valerio adami,valerio-adami_self-portrait-1983.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_pipe-and-card-1914.jpg,database
Synthetic Cubism,juan gris,juan-gris_guitar-and-pipe-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_tobacco-newspaper-and-bottle-of-wine-1914.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_student-with-pipe.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_head-of-a-man-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_bottle.jpg,database
Synthetic Cubism,juan gris,juan-gris_a-man-in-a-cafe-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_head-1913.jpg,query
Synthetic Cubism,juan gris,juan-gris_still-life-at-the-open-windowq-1925.jpg,database
Synthetic Cubism,juan gris,juan-gris_violine-and-glass-1913.jpg,database
Synthetic Cubism,georges braque,georges-braque_clarinet-guitar-and-compotier-1918.jpg,database
Synthetic Cubism,georges braque,georges-braque_the-violin-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_head-of-a-man-with-hat-1912.jpg,database
Synthetic Cubism,georges braque,georges-braque_the-green-jug.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-checkerboard-1915.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_portrait-of-young-girl-1914.jpg,query
Synthetic Cubism,juan gris,juan-gris_landscape-at-ceret-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_newspaper-with-coffee-mill-1915.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-guitar-1914.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-with-fruit-bowl-1918.jpg,database
Synthetic Cubism,georges braque,georges-braque_violin-and-pipe-le-quotidien-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_breakfast-1915.jpg,database
Synthetic Cubism,juan gris,juan-gris_view-across-the-bay-1921.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_glass-and-bottle-of-straw-rum-1914.jpg,query
Synthetic Cubism,georges braque,georges-braque_violin-melodie-1914.jpg,database
Synthetic Cubism,georges braque,georges-braque_still-life-on-a-table-1918.jpg,database
Synthetic Cubism,ad reinhardt,ad-reinhardt_newsprint-collage-1940.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_violin-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_guitar-and-fruit-dish-1.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-sideboard-1917.jpg,query
Synthetic Cubism,juan gris,juan-gris_guitar-bottle-and-glass-1914.jpg,database
Synthetic Cubism,georges braque,georges-braque_newspaper-bottle-packet-of-tobacco-1914.jpg,database
Synthetic Cubism,juan gris,juan-gris_bowl-book-and-spoon.jpg,database
Synthetic Cubism,juan gris,juan-gris_glass-cup-and-bottle.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_fruit-vase-and-bunch-of-grapes-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_man-with-guitar-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-book-1913.jpg,database
Synthetic Cubism,georges braque,georges-braque_still-life-with-grapes-ii-1918.jpg,database
Synthetic Cubism,juan gris,juan-gris_glasses-newspaper-and-bottle-of-wine.jpg,database
Synthetic Cubism,juan gris,juan-gris_photograph-of-the-guitar-1918.jpg,query
Synthetic Cubism,juan gris,juan-gris_newspaper-glass-and-pear-1917.jpg,query
Synthetic Cubism,juan gris,juan-gris_still-life-with-fruit-bowl-and-mandolin-1919.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_au-bon-marche-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_glass-and-bottle.jpg,database
Synthetic Cubism,juan gris,juan-gris_violin-and-glass-1915.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_still-life-with-violin-and-fruits-1912.jpg,query
Synthetic Cubism,juan gris,juan-gris_guitar-and-glass-1914.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-on-plaque-1917.jpg,database
Synthetic Cubism,juan gris,juan-gris_composition-with-violin.jpg,database
Synthetic Cubism,georges braque,georges-braque_still-life-with-ace-of-hearts-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_the-guitar-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_violin-and-glass-1918.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_glass-on-a-table-1914.jpg,database
Synthetic Cubism,georges braque,georges-braque_pedestal-table-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-violin-1916.jpg,database
Synthetic Cubism,juan gris,juan-gris_fruit-bowl-with-bottle.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-with-guitar-1920.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_bottle-glass-violin-1912.jpg,database
Synthetic Cubism,georges braque,georges-braque_the-clarinet-tenora-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_newspaper-and-fruit-dish-1916.jpg,database
Synthetic Cubism,juan gris,juan-gris_lamp-1916.jpg,database
Synthetic Cubism,juan gris,juan-gris_bottle-newspaper-and-fruit-bowl-1915.jpg,database
Synthetic Cubism,georges braque,georges-braque_glass-carafe-and-newspapers-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_the-guitar-1916.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-with-newspaper-1916-1.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-guitar-1913.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_guitar-and-sheet-of-music-1912.jpg,database
Synthetic Cubism,georges braque,georges-braque_aria-de-bach-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_flowers-1914.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_violin.jpg,database
Synthetic Cubism,georges braque,georges-braque_mandolin-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_mandolin-1914.jpg,query
Synthetic Cubism,juan gris,juan-gris_the-pipe-1916.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-bordeaux-bottle-1915.jpg,database
Synthetic Cubism,georges braque,georges-braque_violin-and-newspaper-musical-forms.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_man-with-pipe-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_cubist-person-1917.jpg,database
Synthetic Cubism,juan gris,juan-gris_open-window-with-hills-1923.jpg,database
Synthetic Cubism,jean metzinger,jean-metzinger_femme-la-dentelle-1916.jpg,query
Synthetic Cubism,juan gris,juan-gris_water-bottle-bottle-and-fruit-dish-1915.jpg,database
Synthetic Cubism,juan gris,juan-gris_violin-and-ink-bottle-on-a-table-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_guitar-and-fruit-dish.jpg,database
Synthetic Cubism,georges braque,georges-braque_bottle-1914.jpg,query
Synthetic Cubism,juan gris,juan-gris_guitar-on-a-table-1915.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-glass-the-fruit-bowl-1914.jpg,database
Synthetic Cubism,georges braque,georges-braque_still-life-with-grapes-1918.jpg,database
Synthetic Cubism,jury annenkov,jury-annenkov_music-1922.jpg,database
Synthetic Cubism,jean metzinger,jean-metzinger_fruit-and-a-jug-on-a-table-1918.jpg,database
Synthetic Cubism,juan gris,juan-gris_guitar-on-the-table-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_strawberry-jam-1917.jpg,database
Synthetic Cubism,juan gris,juan-gris_book-pipe-and-glasses.jpg,query
Synthetic Cubism,juan gris,juan-gris_fruit-dish-glass-and-newspaper-1916.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-coffee-grinder-1916.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_violin-1.jpg,database
Synthetic Cubism,juan gris,juan-gris_glass-cup-and-newspaper-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_pipe-and-fruit-dish-with-grapes-1918.jpg,query
Synthetic Cubism,juan gris,juan-gris_the-bay-1921.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-with-checked-tablecloth-1915.jpg,query
Synthetic Cubism,juan gris,juan-gris_the-bottle-of-anis-del-mono-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_guitar.jpg,database
Synthetic Cubism,juan gris,juan-gris_harlequin-at-table-1918.jpg,database
Synthetic Cubism,georges braque,georges-braque_violin-and-sheet-music-on-a-table-petit-oiseau-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-dedicated-to-andre-salmon-1915.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_glass-and-newspaper-1914.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_still-life-with-guitar-1914.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_guitar-1920.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_geometrical-composition-the-guitar-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_landscape-at-beaulieu.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_fruit-dish-1917.jpg,database
Synthetic Cubism,georges braque,georges-braque_glass-pipe-and-newspaper-1917.jpg,database
Synthetic Cubism,juan gris,juan-gris_fruit-bowl-book-and-newspaper.jpg,database
Synthetic Cubism,georges braque,georges-braque_the-violin-valse-1913.jpg,database
Synthetic Cubism,juan gris,juan-gris_bottle-and-glass.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-book-of-music-1922.jpg,database
Synthetic Cubism,georges braque,georges-braque_still-life-with-glass-carafe-and-phillips-ace-1919.jpg,database
Synthetic Cubism,juan gris,juan-gris_pedistal-table-in-front-of-the-window-1921.jpg,database
Synthetic Cubism,juan gris,juan-gris_violin-and-guitar-1913.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_guitar-sheet-music-and-wine-glass-1912.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_guitar-1912.jpg,query
Synthetic Cubism,georges braque,georges-braque_the-clarinet-valse-1912.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-with-bottle-and-glass-1914.jpg,database
Synthetic Cubism,juan gris,juan-gris_compotier-carafe-and-open-book.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-dice-1922.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_bottle-of-vieux-marc-glass-guitar-and-newspaper-1913.jpg,database
Synthetic Cubism,gino severini,gino-severini_still-life-with-marsala-bottle-1917.jpg,database
Synthetic Cubism,georges braque,georges-braque_the-musician-1918.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-before-an-open-window-place-ravignan-1915.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-on-a-chair-1917.jpg,database
Synthetic Cubism,ad reinhardt,ad-reinhardt_collage-1940.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_harlequin-1915.jpg,database
Synthetic Cubism,juan gris,juan-gris_still-life-with-white-tablecloth-1916.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-bottle-of-banyuls-1914-1.jpg,database
Synthetic Cubism,juan gris,juan-gris_the-violin-1914.jpg,query
Synthetic Cubism,juan gris,juan-gris_musician-s-table-1914.jpg,database
Synthetic Cubism,juan gris,juan-gris_fruit-bowl-with-bottle-1914.jpg,database
Synthetic Cubism,juan gris,juan-gris_harlequin-at-a-table-1919.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_guitar-1926.jpg,database
Synthetic Cubism,pablo picasso,pablo-picasso_figure.jpg,query
Synthetic Cubism,pablo picasso,pablo-picasso_couple-of-dancers-1915.jpg,database
Synthetic Cubism,georges braque,georges-braque_guitar-and-sheet-music-on-table-1918.jpg,database
Synthetic Cubism,juan gris,juan-gris_a-pot-of-geraniums-1915.jpg,database
